"artist","artistIds","asciiName","attractionLights","availability","boosterTypes","borderColor","cardParts","colorIdentity","colorIndicator","colors","defense","duelDeck","edhrecRank","edhrecSaltiness","faceConvertedManaCost","faceFlavorName","faceManaValue","faceName","finishes","flavorName","flavorText","frameEffects","frameVersion","hand","hasAlternativeDeckLimit","hasContentWarning","hasFoil","hasNonFoil","isAlternative","isFullArt","isFunny","isGameChanger","isOnlineOnly","isOversized","isPromo","isRebalanced","isReprint","isReserved","isStarter","isStorySpotlight","isTextless","isTimeshifted","keywords","language","layout","leadershipSkills","life","loyalty","manaCost","manaValue","name","number","originalPrintings","originalReleaseDate","originalText","originalType","otherFaceIds","power","printings","promoTypes","rarity","rebalancedPrintings","relatedCards","securityStamp","setCode","side","signature","sourceProducts","subsets","subtypes","supertypes","text","toughness","type","types","uuid","variations","watermark"
"Livia Prima","0f41e561-bc26-4d85-aab6-66c384e01b74","","","arena, mtgo, paper","default","black","","W","","W",NA,"",28066,NA,NA,"",NA,"","nonfoil, foil","","Elspeth saw their capture as an inconvenience, costing them precious time. Narset saw it as an opportunity to recruit allies to their cause.","enchantment","2015",NA,"","","True","True","","","","","","","","","","","","True","","","","English","normal","",NA,"","{2}{W}",3,"Stormplain Detainment","28","","","","","","","TDM","","common","","","","TDM","","","","","","","When this enchantment enters, exile target nonland permanent an opponent controls until this enchantment leaves the battlefield.","","Enchantment","Enchantment","a8eb6e61-1382-51eb-b064-76ab52579b92","",""
"Allen Morris","5d65ec8f-0c70-41f0-8585-5c91bd7f6f2e","","","arena, mtgo, paper","default","black","","W","","W",NA,"",28283,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","","Flash, Flying","English","normal","",NA,"","{1}{W}",2,"Sunpearl Kirin","29","","","","","","2","TDM","","uncommon","","","","TDM","","","","","Kirin","","Flash\nFlying\nWhen this creature enters, return up to one other target nonland permanent you control to its owner's hand. If it was a token, draw a card.","1","Creature — Kirin","Creature","474cb907-f981-581a-a9f1-1dfe325e141f","",""
"Leon Tukker","669b8b90-758d-4f9e-b4f7-98cd6742eb97","","","arena, mtgo, paper","default","black","","W","","W",NA,"",28273,NA,NA,"",NA,"","nonfoil, foil","","""So, these dragons intend to also manifest through a sandstorm? I take some offense to that.""\n—Felothar, khan of the Abzan","enchantment","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{3}{W}",4,"Teeming Dragonstorm","30","","","","","","","TDM","","uncommon","","","","TDM","","","","","","","When this enchantment enters, create two 2/2 white Soldier creature tokens.\nWhen a Dragon you control enters, return this enchantment to its owner's hand.","","Enchantment","Enchantment","406e79eb-3cc1-54ae-b74c-0745c96243cf","78408a3c-96ee-53be-8a46-c1fb7c350b74",""
"Abz J Harding","2e541c44-40bb-4883-a578-3dcc2af41888","","","arena, mtgo, paper","default","black","","W","","W",NA,"",24108,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"True","","True","True","","","","","","","","","","","","","","","Flying","English","normal","",NA,"","{2}{W}",3,"Tempest Hawk","31","","","","","","2","TDM","","common","","","","TDM","","","","","Bird","","Flying\nWhenever this creature deals combat damage to a player, you may search your library for a card named Tempest Hawk, reveal it, put it into your hand, then shuffle.\nA deck can have any number of cards named Tempest Hawk.","2","Creature — Bird","Creature","3e18f169-8d68-518c-baab-2e0ca8551b89","",""
"Darren Tan","14c7f83c-d0fb-43f0-90f3-703f910f8bb9","","","arena, mtgo, paper","default","black","","W","","W",NA,"",27619,NA,NA,"",NA,"","nonfoil, foil","","The Abzan forces rallied to the call, driving back Sarkhan's feral dragon horde.","","2015",NA,"","","True","True","","","","","","","","","","","","True","","","","English","normal","",NA,"","{3}{W}",4,"United Battlefront","32","","","","","","","TDM","","rare","","","oval","TDM","","","","","","","Look at the top seven cards of your library. Put up to two noncreature, nonland permanent cards with mana value 3 or less from among them onto the battlefield. Put the rest on the bottom of your library in a random order.","","Sorcery","Sorcery","cb884575-e62b-5a08-a3b1-a41dabc1856b","61720e0c-3f75-500e-91fb-37e1e70defd3",""
"Joshua Cairos","2b8abf3a-262e-492d-8ee5-5f33e09cc679","","","arena, mtgo, paper","default","black","","W","","W",NA,"",12435,NA,NA,"",NA,"","nonfoil, foil","","""Come crackling spear, come beating wing! Come cavalier, come taut bowstring!""","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{1}{W}",2,"Voice of Victory","33","","","","","","1","TDM","","rare","","","oval","TDM","","","","","Human, Bard","","Mobilize 2 (Whenever this creature attacks, create two tapped and attacking 1/1 red Warrior creature tokens. Sacrifice them at the beginning of the next end step.)\nYour opponents can't cast spells during your turn.","3","Creature — Human Bard","Creature","986e3fe2-b49e-5158-8e51-05f6da78ba79","919f2be0-249b-5bca-9b2a-54c098adbf9f","mardu"
"Inkognit","0ebd73e7-55c9-49d6-bf99-241f10801f89","","","arena, mtgo, paper","default","black","","W","","W",NA,"",28783,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{3}{W}",4,"Wayspeaker Bodyguard","34","","","","","","3","TDM","","uncommon","","","","TDM","","","","","Orc, Monk","","When this creature enters, return target nonland permanent card with mana value 2 or less from your graveyard to your hand.\nFlurry — Whenever you cast your second spell each turn, tap target creature an opponent controls.","4","Creature — Orc Monk","Creature","a7f88b11-1920-5a9b-85bc-2abfa8e0092d","","jeskai"
"Michele Giorgi","60ff7459-c81d-41e6-bec1-4264c2161014","","","arena, mtgo, paper","default","black","","U","","U",NA,"",28782,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","","Flying, Ward","English","normal","",NA,"","{3}{U}",4,"Aegis Sculptor","35","","","","","","2","TDM","","uncommon","","","","TDM","","","","","Bird, Wizard","","Flying\nWard {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)\nAt the beginning of your upkeep, you may exile two cards from your graveyard. If you do, put a +1/+1 counter on this creature.","3","Creature — Bird Wizard","Creature","47c93168-0e06-56c6-ba1d-501cd4687ac0","",""
"Matt Stewart","20871267-2d8a-41d5-b03a-be3d557c5734","","","arena, mtgo, paper","default","black","","U","","U",NA,"",28790,NA,NA,"",NA,"","nonfoil, foil","","""I trust Narset. I do not trust those she keeps counsel with.""\n—Kotis, the Fangkeeper","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{1}{U}",2,"Agent of Kotis","36","","","","","","2","TDM","","common","","","","TDM","","","","","Human, Rogue","","Renew — {3}{U}, Exile this card from your graveyard: Put two +1/+1 counters on target creature. Activate only as a sorcery.","1","Creature — Human Rogue","Creature","7327d54b-3567-5419-911b-2097de8f779a","","sultai"
"Carlos Palma Cruchaga","f0c43e1b-1853-4abc-8a1b-d7dda6c1d592","","","arena, mtgo, paper","default","black","","U","","U",NA,"",26568,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","","Ward","English","normal","",NA,"","{3}{U}{U}",5,"Ambling Stormshell","37","","","","","","5","TDM","","rare","","","oval","TDM","","","","","Turtle","","Ward {2}\nWhenever this creature attacks, put three stun counters on it and draw three cards. (If a permanent with a stun counter would become untapped, remove one from it instead.)\nWhenever you cast a Turtle spell, untap this creature.","9","Creature — Turtle","Creature","0cb54f9b-069c-527d-8692-fd98150ff73b","80326b0e-3aa9-5d50-a745-eca125ca2b56",""
"Milivoj Ćeran","1eced451-4da5-42bc-b49d-70c41246581f","","","arena, mtgo, paper","default","black","","U","","U",NA,"",28695,NA,NA,"",NA,"","nonfoil, foil","","Temur scouts reported the arrival of unwanted visitors, and the whisperers ensured a chilling welcome.","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{4}{U}{U}",6,"Bewildering Blizzard","38","","","","","","","TDM","","uncommon","","","","TDM","","","","","","","Draw three cards. Creatures your opponents control get -3/-0 until end of turn.","","Instant","Instant","b055ae1a-0c5e-56ab-87cf-3fcfe637d378","",""
"Nereida","bcab6d8a-e3eb-4502-9cc4-23b92bc8c4d1","","","arena, mtgo, paper","default","black","","U","","U",NA,"",28792,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{4}{U}",5,"Constrictor Sage","39","","","","","","4","TDM","","uncommon","","","","TDM","","","","","Snake, Wizard","","When this creature enters, tap target creature an opponent controls and put a stun counter on it. (If a permanent with a stun counter would become untapped, remove one from it instead.)\nRenew — {2}{U}, Exile this card from your graveyard: Tap target creature an opponent controls and put a stun counter on it. Activate only as a sorcery.","4","Creature — Snake Wizard","Creature","cd712915-c5b5-5588-98d6-f286f4761798","","sultai"
"Daniel Ljunggren","0fbd4798-76eb-46d5-a5d4-1e3a25870e34","","","arena, mtgo, paper","default","black","","U","","U",NA,"",25473,NA,6,"",6,"Dirgur Island Dragon","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","","Flying, Ward","English","adventure","",NA,"","{5}{U}",6,"Dirgur Island Dragon // Skimming Strike","40","","","","","64dd7d14-facf-5db3-b5f7-8a165d5fc30f","4","TDM","","common","","","","TDM","a","","","","Dragon","","Flying\nWard {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)","4","Creature — Dragon","Creature","7fb4b23d-c157-5a10-bd3b-c0e37cd2ee0e","473ef613-93b7-5340-8d27-1e356226755d",""
"David Auden Nash","092827e0-03f2-4e73-852e-d95eba0fef20","","","arena, mtgo, paper","default","black","","U","","U",NA,"",26171,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{1}{U}",2,"Dispelling Exhale","41","","","","","","","TDM","","common","","","","TDM","","","","","","","As an additional cost to cast this spell, you may behold a Dragon. (You may choose a Dragon you control or reveal a Dragon card from your hand.)\nCounter target spell unless its controller pays {2}. If a Dragon was beheld, counter that spell unless its controller pays {4} instead.","","Instant","Instant","5ce9463f-21d2-5fd3-b84c-2157b301bfec","",""
"Mila Pesic","81c5ec23-220b-4efa-b7df-9e49dd371e8d","","","arena, mtgo, paper","default","black","","U","","U",NA,"",21774,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{2}{U}",3,"Dragonologist","42","","","","","","1","TDM","","rare","","","oval","TDM","","","","","Human, Wizard","","When this creature enters, look at the top six cards of your library. You may reveal an instant, sorcery, or Dragon card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.\nUntapped Dragons you control have hexproof.","3","Creature — Human Wizard","Creature","5fd67db4-87e9-5c6c-8a06-6feddd08fca9","2edab94a-a3cc-540a-b2ca-45b703b5c151",""
"Kev Fang","6ff8fc0f-be8f-4c3d-9b3c-851ccaa436a4","","","arena, mtgo, paper","default","black","","U","","U",NA,"",28484,NA,NA,"",NA,"","nonfoil, foil","","""This can't be right. I should cross-reference with the archives immediately.""","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{U}",1,"Dragonstorm Forecaster","43","","","","","","0","TDM","","uncommon","","","","TDM","","","","","Human, Scout","","{2}, {T}: Search your library for a card named Dragonstorm Globe or Boulderborn Dragon, reveal it, put it into your hand, then shuffle.","3","Creature — Human Scout","Creature","94744d82-42c2-5e0d-a48f-73ea19c4c65a","",""
"David Astruga","4fa5b0e2-1324-4407-98b8-3282395a03e3","","","arena, mtgo, paper","default","black","","U","","U",NA,"",17594,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","","Surveil","English","normal","",NA,"","{2}{U}",3,"Essence Anchor","44","","","","","","","TDM","","uncommon","","","","TDM","","","","","","","At the beginning of your upkeep, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)\n{T}: Create a 2/2 black Zombie Druid creature token. Activate only during your turn and only if a card left your graveyard this turn.","","Artifact","Artifact","71247423-507b-5a6a-b29d-1d0e33e54d8c","",""
"Fariba Khamseh","f18a7bd6-4aca-4201-b2f5-942c28ee4f18","","","arena, mtgo, paper","default","black","","U","","U",NA,"",28501,NA,NA,"",NA,"","nonfoil, foil","","Asham discovered it was impossible to learn if he thought he already knew everything.","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{4}{U}",5,"Focus the Mind","45","","","","","","","TDM","","common","","","","TDM","","","","","","","This spell costs {2} less to cast if you've cast another spell this turn.\nDraw three cards, then discard a card.","","Instant","Instant","016939df-525f-58dc-85e1-3edf49a5cb6a","",""
"Joe Slucher","13b6c9ee-f7a8-46a4-934f-ea6b4a1b14b2","","","arena, mtgo, paper","default","black","","U","","U",NA,"",27784,NA,NA,"",NA,"","nonfoil, foil","","""I know leaving your old life was no easy choice. Welcome, Novice Sardul.""\n—Elsha","enchantment","2015",NA,"","","True","True","","","","","","","","","","","","","","","Enchant, Flash","English","normal","",NA,"","{1}{U}",2,"Fresh Start","46","","","","","","","TDM","","uncommon","","","","TDM","","","","","Aura","","Flash\nEnchant creature\nEnchanted creature gets -5/-0 and loses all abilities.","","Enchantment — Aura","Enchantment","6b914eca-41af-5ecb-8573-f214e584e6a1","",""
"Zoltan Boros","1885e6cb-c827-4896-994e-3d0a027d602f","","","arena, mtgo, paper","default","black","","U","","U",NA,"",27751,NA,NA,"",NA,"","nonfoil, foil","","The sequence of chimes rang out a specific alarm: dragonstorm, half a day, southwest.","","2015",NA,"","","True","True","","","","","","","","","","","","","","","Flying","English","normal","",NA,"","{2}{U}",3,"Highspire Bell-Ringer","47","","","","","","1","TDM","","common","","","","TDM","","","","","Djinn, Monk","","Flying\nThe second spell you cast each turn costs {1} less to cast.","4","Creature — Djinn Monk","Creature","df234add-39ff-5e67-b013-3ac29eb57150","",""
"Yohann Schepacz","c40c8ec8-d8b3-48a5-8de2-a7c96cbded5b","","","arena, mtgo, paper","default","black","","U","","U",NA,"",28822,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","","Flash","English","normal","",NA,"","{U}",1,"Humbling Elder","48","","","","","","1","TDM","","common","","","","TDM","","","","","Human, Monk","","Flash\nWhen this creature enters, target creature an opponent controls gets -2/-0 until end of turn.","2","Creature — Human Monk","Creature","4cf6f52f-734d-562f-99f2-dcd4dbc31557","",""
"Brian Valeza","bb2a9339-bbe4-445f-9736-3c43379ee076","","","arena, mtgo, paper","default","black","","U","","U",NA,"",28816,NA,NA,"",NA,"","nonfoil, foil","","""Even dragons avoid Glintglaze Lake in this season. Which of you youngsters can tell me why?""\n—Teacher Eliam","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{4}{U}",5,"Iceridge Serpent","49","","","","","","3","TDM","","common","","","","TDM","","","","","Serpent","","When this creature enters, return target creature an opponent controls to its owner's hand.","3","Creature — Serpent","Creature","5299374a-390d-5ada-a285-d25178b85062","",""
"Iris Compiet","aa807c8c-d07f-4f09-90d3-b2cbf5b86dbf","","","arena, mtgo, paper","default","black","","U","","U",NA,"",28570,NA,NA,"",NA,"","nonfoil, foil","","""Fish are like any other crop or flock. They must be carefully tended and never overharvested.""\n—Nasath, Kishla fisher","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{2}{U}",3,"Kishla Trawlers","50","","","","","","3","TDM","","uncommon","","","","TDM","","","","","Human, Citizen","","When this creature enters, you may exile a creature card from your graveyard. When you do, return target instant or sorcery card from your graveyard to your hand.","2","Creature — Human Citizen","Creature","c70bfdc4-39fc-569e-849c-f9602d6f7331","",""
"John Tedrick","4da667fd-a4ad-4aea-ba20-db542810e01b","","","arena, mtgo, paper","default","black","","U","","U",NA,"",19366,NA,6,"",6,"Marang River Regent","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","","Flying","English","adventure","",NA,"","{4}{U}{U}",6,"Marang River Regent // Coil and Catch","51","","","","","aa811ede-dcbf-557e-9792-a03ec078b8bb","6","TDM","","rare","","","oval","TDM","a","","","","Dragon","","Flying\nWhen this creature enters, return up to two other target nonland permanents to their owners' hands.","7","Creature — Dragon","Creature","926dfc80-8c5c-5cb2-bf53-18cf2a0bff01","",""
