"","cardNumber","setCode","commander","foil","commander_deck","artist","asciiName","attractionLights","availability","boosterTypes","borderColor","cardParts","colorIdentity","colorIndicator","colors","defense","duelDeck","edhrecRank","edhrecSaltiness","faceConvertedManaCost","faceFlavorName","faceManaValue","faceName","finishes","flavorName","flavorText","frameEffects","frameVersion","hand","hasAlternativeDeckLimit","hasContentWarning","hasFoil","hasNonFoil","isAlternative","isFullArt","isFunny","isOnlineOnly","isOversized","isPromo","isRebalanced","isReprint","isReserved","isStarter","isStorySpotlight","isTextless","isTimeshifted","keywords","language","layout","leadershipSkills","life","loyalty","manaCost","manaValue","name","originalPrintings","originalReleaseDate","originalText","originalType","otherFaceIds","power","printings","promoTypes","rarity","rebalancedPrintings","relatedCards","securityStamp","side","signature","subsets","subtypes","supertypes","text","toughness","type","types","uuid","variations","watermark","GreenMana","BlackMana","BlueMana","WhiteMana","RedMana","GreenBlackMana","GreenBlueMana","GreenWhiteMana","GreenRedMana","BlackBlueMana","BlackWhiteMana","BlackRedMana","BlueWhiteMana","BlueRedMana","WhiteRedMana","GreenPhyrexian","BlackPhyrexian","BluePhyrexian","WhitePhyrexian","RedPhyrexian","GreenWhitePhyrexian","GreenRedPhyrexian","WhiteRedPhyrexian","GreenTwo","BlackTwo","BlueTwo","WhiteTwo","RedTwo","ColourlessMana","ManaDiscrep"
"26",121,"KHM","","","Magda, Brazen Outlaw","Evyn Fong","","","arena, mtgo, paper","default","black","","R","","R",NA,"",5635,0.05,NA,"",NA,"","nonfoil, foil","","Riding the goat\n—Dwarven expression meaning\n""a foolhardy act of bravery""","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","English","normal","",NA,"","{1}{R}",2,"Axgard Cavalry","","","{T}: Target creature gains haste until end of turn.","Creature — Dwarf Berserker","","2","J22, KHM","","common","","","","","","","Dwarf, Berserker","","{T}: Target creature gains haste until end of turn.","2","Creature — Dwarf Berserker","Creature","066332db-776e-5646-8f3d-aba9d1817e46","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"27",121,"SNC","","","Magda, Brazen Outlaw","Mark Behm","","","arena, mtgo, paper","default","black","","R","","R",NA,"",9296,0.08,NA,"",NA,"","nonfoil, foil","","","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Blitz, Treasure","English","normal","",NA,"","{1}{R}",2,"Riveteers Requisitioner","","","When Riveteers Requisitioner dies, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")\nBlitz {2}{R} (If you cast this spell for its blitz cost, it gains haste and ""When this creature dies, draw a card."" Sacrifice it at the beginning of the next end step.)","Creature — Viashino Rogue","","3","SNC","","uncommon","","","","","","","Viashino, Rogue","","When Riveteers Requisitioner dies, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")\nBlitz {2}{R} (If you cast this spell for its blitz cost, it gains haste and ""When this creature dies, draw a card."" Sacrifice it at the beginning of the next end step.)","1","Creature — Viashino Rogue","Creature","c1d9f153-75be-55f7-92f2-95b809429627","","riveteers",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"28",122,"A25","","","Magda, Brazen Outlaw","Franz Vohwinkel","","","mtgo, paper","default","black","","R","","R",NA,"",899,1.91,NA,"",NA,"","nonfoil, foil","","","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"","English","normal","",NA,"","{2}{R}",3,"Blood Moon","","","Nonbasic lands are Mountains.","Enchantment","","","2XM, 8ED, 9ED, A25, BCHR, CHR, DRK, MM3, MMA, MP2, PLIST, PRM, SLD","","rare","","","oval","","","","","","Nonbasic lands are Mountains.","","Enchantment","Enchantment","6473f08c-e611-54ce-9103-b7aa7c12f8ff","","set (DRK)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA
"29",122,"DMU","","","Magda, Brazen Outlaw","Kekai Kotaki","","","arena, mtgo, paper","default","black","","R","","R",NA,"",6218,0.09,NA,"",NA,"","nonfoil, foil","","""That's not exactly what I had in mind when I said 'charge,' but I like your enthusiasm!""\n—Balmor, battlemage captain","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trample","English","normal","",NA,"","{1}{R}",2,"Electrostatic Infantry","","","Trample\nWhenever you cast an instant or sorcery spell, put a +1/+1 counter on Electrostatic Infantry.","Creature — Dwarf Wizard","","1","DMU","","uncommon","","","","","","","Dwarf, Wizard","","Trample\nWhenever you cast an instant or sorcery spell, put a +1/+1 counter on Electrostatic Infantry.","2","Creature — Dwarf Wizard","Creature","dec6252f-610c-58de-8ab1-6b14a1445ac0","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"30",124,"KHM","","","Magda, Brazen Outlaw","Scott Murphy","","","arena, mtgo, paper","default","black","","R","","R",NA,"",11344,NA,NA,"",NA,"","nonfoil, foil","","""Go for the knees! The last giant who tried to get past us got rolled back down the mountain in a dozen pieces.""","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Haste","English","normal","",NA,"","{2}{R}",3,"Breakneck Berserker","","","Haste","Creature — Dwarf Berserker","","3","KHM","","common","","","","","","","Dwarf, Berserker","","Haste","2","Creature — Dwarf Berserker","Creature","a516071c-7025-5fd1-b664-6849648752a3","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA
"31",13,"KHC","","","Lathril, Blade of the Elves","Jason Felix","","","mtgo, paper","","black","","G","","G",NA,"",4400,0.26,NA,"",NA,"","nonfoil","","Lathril, queen of the ancient Eimir, left a powerful legacy for her mortal descendants.","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Enchant","English","normal","",NA,"","{2}{G}{G}",4,"Crown of Skemfar","","","Enchant creature\nEnchanted creature gets +1/+1 for each Elf you control and has reach.\n{2}{G}: Return Crown of Skemfar from your graveyard to your hand.","Enchantment — Aura","","","KHC","","rare","","","oval","","","","Aura","","Enchant creature\nEnchanted creature gets +1/+1 for each Elf you control and has reach.\n{2}{G}: Return Crown of Skemfar from your graveyard to your hand.","","Enchantment — Aura","Enchantment","8b467d07-79ba-5eb9-bd7d-9d8bef4dbbd0","","",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA
"32",131,"BRO","","","Magda, Brazen Outlaw","Bartłomiej Gaweł","","","arena, mtgo, paper","default","black","","R","","R",NA,"",13862,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prowess, Ward","English","normal","",NA,"","{1}{R}",2,"Dwarven Forge-Chanter","","","Ward—\nPay 2 life. (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays 2 life.)\nProwess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)","Creature — Dwarf Wizard","","1","BRO","","common","","","","","","","Dwarf, Wizard","","Ward—Pay 2 life. (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays 2 life.)\nProwess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)","3","Creature — Dwarf Wizard","Creature","361051ec-1c5a-5b94-a9ea-e0cecdae4029","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"33",132,"2X2","","","Lathril, Blade of the Elves","Randy Vargas","","","mtgo, paper","default","black","","G","","G",NA,"",1200,0.87,NA,"",NA,"","nonfoil, foil","","","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"","English","normal","",NA,"","{G}",1,"Allosaurus Shepherd","","","This spell can't be countered.\nGreen spells you control can't be countered.\n{4}{G}{G}: Until end of turn, each Elf creature you control has base power and toughness 5/5 and becomes a Dinosaur in addition to its other creature types.","Creature — Elf Shaman","","1","2X2, JMP, PRM","","mythic","","","oval","","","","Elf, Shaman","","This spell can't be countered.\nGreen spells you control can't be countered.\n{4}{G}{G}: Until end of turn, each Elf creature you control has base power and toughness 5/5 and becomes a Dinosaur in addition to its other creature types.","1","Creature — Elf Shaman","Creature","88a0e731-383e-5584-ae5b-eb678fbe3221","a7c8a3fc-9af8-57b0-92f3-6fe75c775509, fab78aec-1c4b-525c-a166-bcfec63fc359","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"34",133,"KHM","","","Magda, Brazen Outlaw","Raoul Vitale","","","arena, mtgo, paper","default","black","","R","","R",NA,"",10645,0.12,NA,"",NA,"","nonfoil, foil","","","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Equip","English","normal","",NA,"","{2}{R}",3,"Dwarven Hammer","","","When Dwarven Hammer enters the battlefield, you may pay {2}. If you do, create a 2/1 red Dwarf Berserker creature token, then attach Dwarven Hammer to it.\nEquipped creature gets +3/+0 and has trample.\nEquip {3}","Artifact — Equipment","","","KHM","","uncommon","","","","","","","Equipment","","When Dwarven Hammer enters the battlefield, you may pay {2}. If you do, create a 2/1 red Dwarf Berserker creature token, then attach Dwarven Hammer to it.\nEquipped creature gets +3/+0 and has trample.\nEquip {3}","","Artifact — Equipment","Artifact","b45fa37b-16a6-5e6b-91bb-25e227327d69","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA
"35",134,"AFR","","","Magda, Brazen Outlaw","Gabor Szikszai","","","arena, mtgo, paper","default","black","","R","","R",NA,"",6521,0.18,NA,"",NA,"","nonfoil, foil","","""My grandmother saved the life of a brass dragon, and in return she was given a glimpse of the fire in its heart—a glimpse she passed down to me.""","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","English","normal","",NA,"","{1}{R}",2,"Brazen Dwarf","","","Whenever you roll one or more dice, Brazen Dwarf deals 1 damage to each opponent.","Creature — Dwarf Shaman","","1","AFR","","common","","","","","","","Dwarf, Shaman","","Whenever you roll one or more dice, Brazen Dwarf deals 1 damage to each opponent.","3","Creature — Dwarf Shaman","Creature","0d504cc0-0529-5958-818d-f3fce3da8e87","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"36",134,"KHM","","","Magda, Brazen Outlaw","Andrey Kuzinskiy","","","arena, mtgo, paper","default","black","","R","","R",NA,"",9235,NA,NA,"",NA,"","nonfoil, foil","","""Orders? We don't wait for orders!""","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Foretell","English","normal","",NA,"","{3}{R}",4,"Dwarven Reinforcements","","","Create two 2/1 red Dwarf Berserker creature tokens.\nForetell {1}{R} (During your turn, you may pay {2} and exile this card from your hand face down. Cast it on a later turn for its foretell cost.)","Sorcery","","","KHM","","common","","","","","","","","","Create two 2/1 red Dwarf Berserker creature tokens.\nForetell {1}{R} (During your turn, you may pay {2} and exile this card from your hand face down. Cast it on a later turn for its foretell cost.)","","Sorcery","Sorcery","7df02a24-2cf9-5feb-a4ba-524c1537a217","","foretell",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA
"37",135,"KHM","","","Magda, Brazen Outlaw","Zezhou Chen","","","arena, mtgo, paper","default","black","","R","","R",NA,"",7519,NA,NA,"",NA,"","nonfoil, foil","","""No one else had the spine for it, so I ran right between that giant's legs and hauled poor Valdir back to Axgard!""","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boast","English","normal","",NA,"","{1}{R}",2,"Fearless Liberator","","","Boast — {2}{R}: Create a 2/1 red Dwarf Berserker creature token. (Activate this ability only if this creature attacked this turn and only once each turn.)","Creature — Dwarf Berserker","","2","KHM","","uncommon","","","","","","","Dwarf, Berserker","","Boast — {2}{R}: Create a 2/1 red Dwarf Berserker creature token. (Activate only if this creature attacked this turn and only once each turn.)","1","Creature — Dwarf Berserker","Creature","64a2f326-fa76-5101-af28-a8e592c7d6c5","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"38",137,"ELD","","","Magda, Brazen Outlaw","Chris Rallis","","","arena, mtgo, paper","default","black","","R","","R",NA,"",9678,NA,1,"",1,"Boulder Rush","nonfoil, foil","","","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","English","adventure","",NA,"","{R}",2,"Rimrock Knight // Boulder Rush","","","Target creature gets +2/+0 until end of turn. (Then exile this card. You may cast the creature later from exile.)","Instant — Adventure","21d183eb-268f-5f52-93d6-57b81e615767","","ELD, PRM","","common","","","","b","","","Adventure","","Target creature gets +2/+0 until end of turn. (Then exile this card. You may cast the creature later from exile.)","","Instant — Adventure","Instant","cc319b2b-9191-5b58-8749-6d008be25878","a48274ad-20c8-5a9b-9480-da41d4ce348d","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",137,"ELD","","","Magda, Brazen Outlaw","Chris Rallis","","","arena, mtgo, paper","default","black","","R","","R",NA,"",9678,NA,2,"",2,"Rimrock Knight","nonfoil, foil","","","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","English","adventure","",NA,"","{1}{R}",2,"Rimrock Knight // Boulder Rush","","","Rimrock Knight can't block.","Creature — Dwarf Knight","cc319b2b-9191-5b58-8749-6d008be25878","3","ELD, PRM","","common","","","","a","","","Dwarf, Knight","","Rimrock Knight can't block.","1","Creature — Dwarf Knight","Creature","21d183eb-268f-5f52-93d6-57b81e615767","07d5f71c-4fca-53b8-abd7-626265880f8f","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"40",138,"FRF","","","Lathril, Blade of the Elves","Cynthia Sheppard","","","mtgo, paper","default","black","","G","","G",NA,"",173,0.19,NA,"",NA,"","nonfoil, foil","","First, whispers of ancient days. Then, visions of things to come.","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ferocious","English","normal","",NA,"","{3}{G}{G}",5,"Shamanic Revelation","","","Draw a card for each creature you control.\nFerocious — You gain 4 life for each creature you control with power 4 or greater.","Sorcery","","","2XM, AFC, C16, C19, C21, FRF, MB1, MIC, NCC, NEC, PFRF, PRM, SCD","","rare","","","oval","","","","","","Draw a card for each creature you control.\nFerocious — You gain 4 life for each creature you control with power 4 or greater.","","Sorcery","Sorcery","2b25315e-0ce8-567b-9d79-61a36c4b2957","","temur",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA
"41",139,"AFR","","","Magda, Brazen Outlaw","Campbell White","","","arena, mtgo, paper","default","black","","R","","R",NA,"",4429,0.05,NA,"",NA,"","nonfoil, foil","","","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","English","normal","",NA,"","{1}{R}",2,"Dragon's Fire","","","As an additional cost to cast this spell, you may reveal a Dragon card from your hand or choose a Dragon you control.\nDragon's Fire deals 3 damage to target creature or planeswalker. If you revealed a Dragon card or chose a Dragon as you cast this spell, Dragon's Fire deals damage equal to the power of that card or creature instead.","Instant","","","AFR, HBG","","common","","","","","","","","","As an additional cost to cast this spell, you may reveal a Dragon card from your hand or choose a Dragon you control.\nDragon's Fire deals 3 damage to target creature or planeswalker. If you revealed a Dragon card or chose a Dragon as you cast this spell, Dragon's Fire deals damage equal to the power of that card or creature instead.","","Instant","Instant","e92523cc-b633-5bc9-9013-4b427c72b9c9","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"42",139,"C19","","","Magda, Brazen Outlaw","Raymond Swanland","","","mtgo, paper","","black","","R","","R",NA,"",1148,0.22,NA,"",NA,"","nonfoil","","""This world will be ruled by its rightful sovereigns, not these hideous pretenders.""","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"","English","normal","",NA,"","{R}",1,"Dragonmaster Outcast","","","At the beginning of your upkeep, if you control six or more lands, create a 5/5 red Dragon creature token with flying.","Creature — Human Shaman","","1","AFC, BFZ, C19, HA2, ONC, PBFZ, SCD, WWK","","mythic","","","oval","","","","Human, Shaman","","At the beginning of your upkeep, if you control six or more lands, create a 5/5 red Dragon creature token with flying.","1","Creature — Human Shaman","Creature","2134983f-fef9-53cd-a342-963bb0076744","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"43",139,"KHM","","","Magda, Brazen Outlaw","Andrew Mar","","","arena, mtgo, paper","default","black","","R","","R",NA,"",409,1.07,NA,"",NA,"","nonfoil, foil","","","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flying, Haste, Treasure","English","normal","",NA,"","{3}{R}{R}",5,"Goldspan Dragon","","","Flying, haste\nWhenever Goldspan Dragon attacks or becomes the target of a spell, create a Treasure token.\nTreasures you control have ""{T}, Sacrifice this artifact: Add two mana of any one color.""","Creature — Dragon","","4","J22, KHM, PKHM, PLIST, PRM","","mythic","","","oval","","","","Dragon","","Flying, haste\nWhenever Goldspan Dragon attacks or becomes the target of a spell, create a Treasure token.\nTreasures you control have ""{T}, Sacrifice this artifact: Add two mana of any one color.""","4","Creature — Dragon","Creature","1784be5d-fcfe-5b33-9fa5-53e396a602eb","847a7d02-dc3b-5e26-9a7f-2ecfdda2f9ed","",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA
"44",14,"KHC","","","Lathril, Blade of the Elves","Jesper Ejsing","","","mtgo, paper","","black","","G","","G",NA,"",1988,0.18,NA,"",NA,"","nonfoil","","""We'll break their lines. The rest of you, follow!""","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"","English","normal","",NA,"","{4}{G}{G}",6,"Wolverine Riders","","","At the beginning of each upkeep, create a 1/1 green Elf Warrior creature token.\nWhenever another Elf enters the battlefield under your control, you gain life equal to its toughness.","Creature — Elf Warrior","","4","J22, KHC","","rare","","","oval","","","","Elf, Warrior","","At the beginning of each upkeep, create a 1/1 green Elf Warrior creature token.\nWhenever another Elf enters the battlefield under your control, you gain life equal to its toughness.","4","Creature — Elf Warrior","Creature","9849adcf-9adc-5e0f-92e0-1fdfcc0d357b","","",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA
"45",142,"KHM","Y","","Magda, Brazen Outlaw","Slawomir Maniak","","","arena, mtgo, paper","default","black","","R","","R",NA,"",930,0.51,NA,"",NA,"","nonfoil, foil","","","legendary","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treasure","English","normal","{'brawl': False, 'commander': True, 'oathbreaker': False}",NA,"","{1}{R}",2,"Magda, Brazen Outlaw","","","Other Dwarves you control get +1/+0.\nWhenever a Dwarf you control becomes tapped, create a Treasure token.\nSacrifice five Treasures: Search your library for an artifact or Dragon card, put that card onto the battlefield, then shuffle your library.","Legendary Creature — Dwarf Berserker","","2","KHM, PKHM, PRM","","rare","","","oval","","","","Dwarf, Berserker","Legendary","Other Dwarves you control get +1/+0.\nWhenever a Dwarf you control becomes tapped, create a Treasure token.\nSacrifice five Treasures: Search your library for an artifact or Dragon card, put that card onto the battlefield, then shuffle.","1","Legendary Creature — Dwarf Berserker","Creature","dbad2e98-aeee-5810-9602-8661463f52ac","6f4c1e6b-ff04-5fd4-95aa-0ac2c3c1a30a","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"46",147,"ELD","","","Magda, Brazen Outlaw","Grzegorz Rutkowski","","","arena, mtgo, paper","default","black","","R","","R",NA,"",607,0.52,NA,"",NA,"","nonfoil, foil","","A dwarf's grudge runs deeper than the mountains' roots.","legendary","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","English","normal","{'brawl': False, 'commander': True, 'oathbreaker': False}",NA,"","{1}{R}{R}{R}",4,"Torbran, Thane of Red Fell","","","If a red source you control would deal damage to an opponent or a permanent an opponent controls, it deals that much damage plus 2 instead.","Legendary Creature — Dwarf Noble","","2","ELD, PELD, SLD","","rare","","","oval","","","","Dwarf, Noble","Legendary","If a red source you control would deal damage to an opponent or a permanent an opponent controls, it deals that much damage plus 2 instead.","4","Legendary Creature — Dwarf Noble","Creature","33cf4573-fd62-5f4d-a278-9d258b5285e1","1d075fe6-99a7-576a-97ae-a5a00caf9cf0","",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"47",148,"2XM","","Y","Magda, Brazen Outlaw","Lars Grant-West","","","mtgo, paper","default","black","","R","","R",NA,"",2372,0.17,NA,"",NA,"","nonfoil, foil","","Goblins generally have two possessions: one per hand.","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"","English","normal","",NA,"","{2}{R}",3,"Trash for Treasure","","","As an additional cost to cast this spell, sacrifice an artifact.\nReturn target artifact card from your graveyard to the battlefield.","Sorcery","","","2XM, C16, HA5, MRD","","uncommon","","","","","","","","","As an additional cost to cast this spell, sacrifice an artifact.\nReturn target artifact card from your graveyard to the battlefield.","","Sorcery","Sorcery","49b67cf1-bee5-581d-ac3b-55b585768d8c","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA
