"","uuid","cardNumber","setCode","commander","foil","commander_deck","artist","artistIds","asciiName","attractionLights","availability","boosterTypes","borderColor","cardParts","colorIdentity","colorIndicator","colors","defense","duelDeck","edhrecRank","edhrecSaltiness","faceConvertedManaCost","faceFlavorName","faceManaValue","faceName","finishes","flavorName","flavorText","frameEffects","frameVersion","hand","hasAlternativeDeckLimit","hasContentWarning","hasFoil","hasNonFoil","isAlternative","isFullArt","isFunny","isOnlineOnly","isOversized","isPromo","isRebalanced","isReprint","isReserved","isStarter","isStorySpotlight","isTextless","isTimeshifted","keywords","language","layout","leadershipSkills","life","loyalty","manaCost","manaValue","name","originalPrintings","originalReleaseDate","originalText","originalType","otherFaceIds","power","printings","promoTypes","rarity","rebalancedPrintings","relatedCards","securityStamp","side","signature","sourceProducts","subsets","subtypes","supertypes","text","toughness","type","types","variations","watermark","GreenMana","BlackMana","BlueMana","WhiteMana","RedMana","GreenBlackMana","GreenBlueMana","GreenWhiteMana","GreenRedMana","BlackBlueMana","BlackWhiteMana","BlackRedMana","BlueWhiteMana","BlueRedMana","WhiteRedMana","GreenPhyrexian","BlackPhyrexian","BluePhyrexian","WhitePhyrexian","RedPhyrexian","GreenWhitePhyrexian","GreenRedPhyrexian","WhiteRedPhyrexian","GreenTwo","BlackTwo","BlueTwo","WhiteTwo","RedTwo","ColourlessMana","ManaDiscrep","alchemy","brawl","commanderEDH","duel","explorer","future","gladiator","historic","legacy","modern","oathbreaker","oldschool","pauper","paupercommander","penny","pioneer","predh","premodern","standard","standardbrawl","timeless","vintage"
"273","1b193b42-8ab7-5f25-b2b9-63aeb10e7e31","398","LCI","","","Clavileño, First of the Blessed","Adam Paquette","89023dad-e6c0-41e0-83fb-eb2bfbbdc3f2","","","arena, mtgo, paper","default","black","","B","","",NA,"",NA,0.29,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Swamp","","","","Basic Land — Swamp","","","10E, 2ED, 2XM, 30A, 3ED, 40K, 4BB, 4ED, 5ED, 6ED, 7ED, 8ED, 9ED, AFR, AKH, AKR, ALA, ANA, ANB, ARC, ATH, AVR, BBD, BFZ, BRB, BRC, BRO, BTD, C13, C14, C15, C16, C17, C18, C19, CED, CEI, CHK, CLB, CLU, CM2, CMA, CMD, CMM, CST, DDC, DDD, DDE, DDH, DDJ, DDK, DDM, DDN, DDP, DDQ, DDR, DKM, DMR, DMU, DOM, DPA, DTK, DVD, E01, ELD, FBB, FRF, G17, GK1, GK2, GN2, GN3, GNT, GRN, GVL, H09, HBG, HOP, HOU, ICE, IKO, INV, ISD, ITP, J14, J22, JMP, KHM, KLD, KLR, KTK, LCI, LEA, LEB, LRW, LTR, M10, M11, M12, M13, M14, M15, M19, M20, M21, MBS, MD1, ME1, ME3, MH2, MH3, MID, MIR, MKM, MMQ, MOM, MRD, NEO, NPH, ODY, OLEP, ONE, ONS, ORI, OTJ, P02, P23, PAL00, PAL01, PAL03, PAL04, PAL05, PAL06, PAL99, PALP, PANA, PARL, PC2, PCA, PD3, PELP, PF19, PF20, PGPX, PGRU, PHUK, PIP, PLST, PMPS, PMPS06, PMPS07, PMPS08, PMPS09, PMPS10, PMPS11, POR, PPP1, PRM, PRW2, PRWK, PS11, PSAL, PSS2, PSS3, PSS4, PTC, PTK, RAV, REX, RIX, RNA, ROE, RQS, RTR, S99, SCD, SHM, SIR, SLD, SNC, SOI, SOM, STX, SUM, TD0, TD2, THB, THS, TMP, TPR, TSP, UGL, UND, UNF, UNH, USG, UST, VOW, WAR, WC01, WC02, WC03, WC97, WC98, WC99, WHO, WOE, XANA, XLN, ZEN, ZNR","","common","","","","","","","","Swamp","Basic","({T}: Add {B}.)","","Basic Land — Swamp","Land","4a4f04ac-4837-5397-a39d-519fb6891401, db27fc4f-d97d-50ef-a942-d11f205bb537","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal"
"274","1b193b42-8ab7-5f25-b2b9-63aeb10e7e31","398","LCI","","","Clavileño, First of the Blessed","Adam Paquette","89023dad-e6c0-41e0-83fb-eb2bfbbdc3f2","","","arena, mtgo, paper","default","black","","B","","",NA,"",NA,0.29,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Swamp","","","","Basic Land — Swamp","","","10E, 2ED, 2XM, 30A, 3ED, 40K, 4BB, 4ED, 5ED, 6ED, 7ED, 8ED, 9ED, AFR, AKH, AKR, ALA, ANA, ANB, ARC, ATH, AVR, BBD, BFZ, BRB, BRC, BRO, BTD, C13, C14, C15, C16, C17, C18, C19, CED, CEI, CHK, CLB, CLU, CM2, CMA, CMD, CMM, CST, DDC, DDD, DDE, DDH, DDJ, DDK, DDM, DDN, DDP, DDQ, DDR, DKM, DMR, DMU, DOM, DPA, DTK, DVD, E01, ELD, FBB, FRF, G17, GK1, GK2, GN2, GN3, GNT, GRN, GVL, H09, HBG, HOP, HOU, ICE, IKO, INV, ISD, ITP, J14, J22, JMP, KHM, KLD, KLR, KTK, LCI, LEA, LEB, LRW, LTR, M10, M11, M12, M13, M14, M15, M19, M20, M21, MBS, MD1, ME1, ME3, MH2, MH3, MID, MIR, MKM, MMQ, MOM, MRD, NEO, NPH, ODY, OLEP, ONE, ONS, ORI, OTJ, P02, P23, PAL00, PAL01, PAL03, PAL04, PAL05, PAL06, PAL99, PALP, PANA, PARL, PC2, PCA, PD3, PELP, PF19, PF20, PGPX, PGRU, PHUK, PIP, PLST, PMPS, PMPS06, PMPS07, PMPS08, PMPS09, PMPS10, PMPS11, POR, PPP1, PRM, PRW2, PRWK, PS11, PSAL, PSS2, PSS3, PSS4, PTC, PTK, RAV, REX, RIX, RNA, ROE, RQS, RTR, S99, SCD, SHM, SIR, SLD, SNC, SOI, SOM, STX, SUM, TD0, TD2, THB, THS, TMP, TPR, TSP, UGL, UND, UNF, UNH, USG, UST, VOW, WAR, WC01, WC02, WC03, WC97, WC98, WC99, WHO, WOE, XANA, XLN, ZEN, ZNR","","common","","","","","","","","Swamp","Basic","({T}: Add {B}.)","","Basic Land — Swamp","Land","4a4f04ac-4837-5397-a39d-519fb6891401, db27fc4f-d97d-50ef-a942-d11f205bb537","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal"
"275","1b193b42-8ab7-5f25-b2b9-63aeb10e7e31","398","LCI","","","Clavileño, First of the Blessed","Adam Paquette","89023dad-e6c0-41e0-83fb-eb2bfbbdc3f2","","","arena, mtgo, paper","default","black","","B","","",NA,"",NA,0.29,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Swamp","","","","Basic Land — Swamp","","","10E, 2ED, 2XM, 30A, 3ED, 40K, 4BB, 4ED, 5ED, 6ED, 7ED, 8ED, 9ED, AFR, AKH, AKR, ALA, ANA, ANB, ARC, ATH, AVR, BBD, BFZ, BRB, BRC, BRO, BTD, C13, C14, C15, C16, C17, C18, C19, CED, CEI, CHK, CLB, CLU, CM2, CMA, CMD, CMM, CST, DDC, DDD, DDE, DDH, DDJ, DDK, DDM, DDN, DDP, DDQ, DDR, DKM, DMR, DMU, DOM, DPA, DTK, DVD, E01, ELD, FBB, FRF, G17, GK1, GK2, GN2, GN3, GNT, GRN, GVL, H09, HBG, HOP, HOU, ICE, IKO, INV, ISD, ITP, J14, J22, JMP, KHM, KLD, KLR, KTK, LCI, LEA, LEB, LRW, LTR, M10, M11, M12, M13, M14, M15, M19, M20, M21, MBS, MD1, ME1, ME3, MH2, MH3, MID, MIR, MKM, MMQ, MOM, MRD, NEO, NPH, ODY, OLEP, ONE, ONS, ORI, OTJ, P02, P23, PAL00, PAL01, PAL03, PAL04, PAL05, PAL06, PAL99, PALP, PANA, PARL, PC2, PCA, PD3, PELP, PF19, PF20, PGPX, PGRU, PHUK, PIP, PLST, PMPS, PMPS06, PMPS07, PMPS08, PMPS09, PMPS10, PMPS11, POR, PPP1, PRM, PRW2, PRWK, PS11, PSAL, PSS2, PSS3, PSS4, PTC, PTK, RAV, REX, RIX, RNA, ROE, RQS, RTR, S99, SCD, SHM, SIR, SLD, SNC, SOI, SOM, STX, SUM, TD0, TD2, THB, THS, TMP, TPR, TSP, UGL, UND, UNF, UNH, USG, UST, VOW, WAR, WC01, WC02, WC03, WC97, WC98, WC99, WHO, WOE, XANA, XLN, ZEN, ZNR","","common","","","","","","","","Swamp","Basic","({T}: Add {B}.)","","Basic Land — Swamp","Land","4a4f04ac-4837-5397-a39d-519fb6891401, db27fc4f-d97d-50ef-a942-d11f205bb537","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal"
"276","1b4a82f1-032d-54cc-8f63-5af4a09a9609","112","STX","","","Magda, Brazen Outlaw","Antonio José Manzanedo","74986d28-0001-4a78-827c-e490b325d0e3","","","arena, mtgo, paper","default","black","","R","","R",NA,"",14689,0.09,NA,"",NA,"","nonfoil, foil","","A giant statue of a dwarf is still a giant statue.","","2015",NA,"","","True","True","","","","","","","","","","","","","","Reach","English","normal","",NA,"","{3}{R}",4,"Pillardrop Warden","","","","","","1","STX","","common","","","","","","{""foil"": [""141e45d1-be58-5312-82ad-3cd774a567cb"", ""52fca41e-cac5-5eb2-b107-0164e829d064"", ""64143552-b778-5cdb-a29f-af955ef626e8"", ""7a22deb5-1740-5a47-af47-dcdc175c4b77"", ""b18d1de8-64f5-5aa6-bfd1-638520cc9c28""], ""nonfoil"": [""0b2dfa2b-7262-5654-845d-44a464ecb18f"", ""141e45d1-be58-5312-82ad-3cd774a567cb"", ""64143552-b778-5cdb-a29f-af955ef626e8"", ""7a22deb5-1740-5a47-af47-dcdc175c4b77"", ""92fdf707-f2c4-514a-85c7-6def4170c2a2"", ""b18d1de8-64f5-5aa6-bfd1-638520cc9c28""]}","","Spirit, Dwarf","","Reach\n{2}, {T}, Sacrifice Pillardrop Warden: Return target instant or sorcery card from your graveyard to your hand. Activate only as a sorcery.","5","Creature — Spirit Dwarf","Creature","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,"","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","","Legal","Legal","","Legal","","","","","Legal","Legal"
"277","1b65680b-c4c2-5bc6-9ceb-3fe5578eeb4c","342","NEO","","","Ashcoat of the Shadow Swarm","Areku Nishiki","46445793-236c-4396-9ffd-b2cceacdca20","","","arena, mtgo, paper","","black","","B","","B",NA,"",7900,0.09,NA,"",NA,"","nonfoil, foil","","","showcase, inverted","2015",NA,"","","True","True","","","","","","","","","","True","","","","Lifelink, Ninjutsu","English","normal","",NA,"","{3}{B}",4,"Mukotai Ambusher","","","","","","3","NEO","boosterfun","common","","","","","","{""foil"": [""051c730b-a3b5-552a-acbb-8fa391a6e959"", ""1a8ee330-7570-5181-a459-410edef3d731"", ""793cffee-a608-56fe-a2dc-feccb9af38c5""], ""nonfoil"": [""051c730b-a3b5-552a-acbb-8fa391a6e959"", ""1a8ee330-7570-5181-a459-410edef3d731"", ""793cffee-a608-56fe-a2dc-feccb9af38c5""]}","","Rat, Ninja","","Ninjutsu {1}{B} ({1}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)\nLifelink","2","Artifact Creature — Rat Ninja","Artifact, Creature","69c33d92-a202-5405-a557-1b5b722cefb5","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,"","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","","","Legal","Legal","Legal","Legal"
"278","1ba8cb45-5f4d-5991-9c2b-e3037c3c1b87","92","CMR","",NA,"Draft Cards","Tommy Arnold","1130bcd0-c8b1-48be-85d7-3ddb2abc6b1a","","","mtgo, paper","default","black","","U","","U",NA,"",22023,NA,NA,"",NA,"","nonfoil, foil","","""The path of the stars is as reliable as the instruments that measure them.""","","2015",NA,"","","True","True","","","","","","","","True","","","","","","","English","normal","",NA,"","{3}{U}",4,"Scholar of Stars","","","","","","3","CMR, M19","","common","","","","","","{""foil"": [""001651e5-5141-5c9e-8f7c-b3bf3b23c148"", ""e9d6937e-7f1e-501a-afa8-0decee438eea""], ""nonfoil"": [""e9d6937e-7f1e-501a-afa8-0decee438eea""]}","","Human, Artificer","","When Scholar of Stars enters the battlefield, if you control an artifact, draw a card.","2","Creature — Human Artificer","Creature","","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,"","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","","","","","Legal","Legal"
"279","1c746510-9f4d-519c-b7b1-78bbb968687d","146","2X2","","","Lorescale Coatl","Jack Wang","331942ac-401c-4af3-9d70-85f67717496c","","","mtgo, paper","default","black","","G","","G",NA,"",7083,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","True","","","","","","Evolve","English","normal","",NA,"","{G}",1,"Experiment One","","","Evolve (Whenever a creature enters the battlefield under your control, if that creature has greater power or toughness than this creature, put a +1/+1 counter on this creature.)\nRemove two +1/+1 counters from Experiment One: Regenerate Experiment One.","Creature — Human Ooze","","1","2X2, C15, F13, GK2, GTC, PLST, PRM, RVR","","common","","","","","","{""foil"": [""66793ae3-270b-5a9f-8a25-15e689c11508"", ""a095d6b7-ab51-59c2-a2c2-363cf85147cd""], ""nonfoil"": [""66793ae3-270b-5a9f-8a25-15e689c11508""]}","","Human, Ooze","","Evolve (Whenever a creature enters the battlefield under your control, if that creature has greater power or toughness than this creature, put a +1/+1 counter on this creature.)\nRemove two +1/+1 counters from Experiment One: Regenerate Experiment One. (The next time this creature would be destroyed, instead tap it, remove it from combat, and heal all damage on it.)","1","Creature — Human Ooze","Creature","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"","","Legal","Legal","","","","","Legal","Legal","Legal","","Legal","Legal","","Legal","","","","","","Legal"
"280","1c987201-cf20-5a34-9846-461b92fe2ae8","37","STX","","","Ghyrson Starn, Kelermorph","Caio Monteiro","d5053eb6-af72-47a0-b6e8-023cc3b9aefb","","","arena, mtgo, paper","default","black","","U","","U",NA,"",285,0.47,NA,"",NA,"","nonfoil, foil","","Some emeritus professors return from their wanderings periodically to share tales of the mystical wonders of Arcavios.","","2015",NA,"","","True","True","","","","","","","","","","","","","","Magecraft","English","normal","",NA,"","{2}{U}{U}",4,"Archmage Emeritus","","","","","","2","OTC, PLST, PRM, PSTX, STX","","rare","","","oval","","","{""foil"": [""141e45d1-be58-5312-82ad-3cd774a567cb"", ""52fca41e-cac5-5eb2-b107-0164e829d064"", ""64143552-b778-5cdb-a29f-af955ef626e8"", ""7a22deb5-1740-5a47-af47-dcdc175c4b77"", ""b18d1de8-64f5-5aa6-bfd1-638520cc9c28""], ""nonfoil"": [""141e45d1-be58-5312-82ad-3cd774a567cb"", ""64143552-b778-5cdb-a29f-af955ef626e8"", ""686bdf46-47ca-520a-b5db-156c45e56b60"", ""7a22deb5-1740-5a47-af47-dcdc175c4b77"", ""92fdf707-f2c4-514a-85c7-6def4170c2a2"", ""b18d1de8-64f5-5aa6-bfd1-638520cc9c28"", ""b2aae330-2ab4-5c63-821f-50bb3c310282"", ""ba2690a9-2f5c-5ce8-86ed-0e8073d4f68f""]}","","Human, Wizard","","Magecraft — Whenever you cast or copy an instant or sorcery spell, draw a card.","2","Creature — Human Wizard","Creature","e79bb025-5878-5982-80cf-f5cb6ed23f62, 79636fc8-4089-5a80-ac3a-9d78569b8acf","",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,"","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","","","","Legal","Legal","","","","","Legal","Legal"
"281","1cc8bffb-c1b1-506d-9cd5-46137b1a6ad8","168","NEC","","","Doran, the Siege Tower","Steven Belledin","f07d73b9-52a0-4fe5-858b-61f7b42174a5","","","paper","","black","","","","",NA,"",9,0.04,NA,"",NA,"","nonfoil","","""It was a strange morning. When we awoke, we found our trees transformed. We didn't know whether to water them or polish them.""\n—Pulan, Bant orchardist","","2015",NA,"","","False","True","","","","","","","","True","","True","","","","","English","normal","",NA,"","",0,"Exotic Orchard","","","{T}: Add one mana of any color that a land an opponent controls could produce.","Land","","","40K, AFC, BRC, C16, C17, C19, C20, C21, CLB, CM2, CMM, CN2, CON, DMC, LCC, LTC, M3C, MIC, MKC, MOC, NCC, NEC, ONC, OTC, PC2, PCA, PIP, PLST, SLD, VOC, WHO, WOC","","rare","","","oval","","","{""nonfoil"": [""685a824b-6d40-58dd-b173-a8f20c7db081"", ""72c044b8-0a54-5453-bb79-38dcbb5e7f2d"", ""8b475fa7-b654-5171-a77f-15fdb9afaceb"", ""e1787527-e6dc-59d3-b671-d5778c449a0c""]}","","","","{T}: Add one mana of any color that a land an opponent controls could produce.","","Land","Land","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"","","Legal","Legal","","","","","Legal","Legal","Legal","","","","Legal","","Legal","","","","","Legal"
"282","1cc9a571-1b6d-5205-b402-4dbdd72d4184","1033","CMM","","","Anikthea, Hand of Erebos","Sam Burley","f89f4b78-cefb-41f7-b7cb-4f4d28de0c4f","","","mtgo, paper","","black","","B, W","","",NA,"",544,0.05,NA,"",NA,"","nonfoil","","A flickering beacon of righteous corruption.","","2015",NA,"","","False","True","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Shineshadow Snarl","","","As Shineshadow Snarl enters the battlefield, you may reveal a Plains or Swamp card from your hand. If you don't, Shineshadow Snarl enters the battlefield tapped.\n{T}: Add {W} or {B}.","Land","","","CMM, LCC, LTC, MOC, ONC, PRM, PSTX, STX","","rare","","","oval","","","{""nonfoil"": [""d379fa71-0664-5039-bbe0-e16869de18f5""]}","","","","As Shineshadow Snarl enters the battlefield, you may reveal a Plains or Swamp card from your hand. If you don't, Shineshadow Snarl enters the battlefield tapped.\n{T}: Add {W} or {B}.","","Land","Land","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","","","","","Legal","","","","","Legal","Legal"
"283","1cde20cf-d210-5d80-9bb7-a16173fab2e9","211","LCC","","","Clavileño, First of the Blessed","Seb McKinnon","ad4caca0-8d89-44ce-a1a6-d5ca905bd6fb","","","mtgo, paper","","black","","B","","B",NA,"",1189,0.39,NA,"",NA,"","nonfoil","","","","2015",NA,"","","False","True","","","","","","","","True","","","","","","Ascend, Flying","English","normal","",NA,"","{2}{B}{B}",4,"Twilight Prophet","","","Flying\nAscend (If you control ten or more permanents, you get the city's blessing for the rest of the game.)\nAt the beginning of your upkeep, if you have the city's blessing, reveal the top card of your library and put it into your hand. Each opponent loses X life and you gain X life, where X is that card's mana value.","Creature — Vampire Cleric","","2","CMM, LCC, MKC, PLST, PRIX, RIX, SLD","","mythic","","","oval","","","{""nonfoil"": [""17029d0a-ebcf-59d2-87da-94ffe9f66332""]}","","Vampire, Cleric","","Flying\nAscend (If you control ten or more permanents, you get the city's blessing for the rest of the game.)\nAt the beginning of your upkeep, if you have the city's blessing, reveal the top card of your library and put it into your hand. Each opponent loses X life and you gain X life, where X is that card's mana value.","4","Creature — Vampire Cleric","Creature","","",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,"","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","","","","","Legal","","","","","Legal","Legal"
"284","1cdebafa-a58c-501c-a779-05473ef38829","360","MOC","","","Ashcoat of the Shadow Swarm","Jason Felix","af42a44c-8ec3-47a7-9047-5d29ddad186d","","","mtgo, paper","","black","","","","",NA,"",135,0.26,NA,"",NA,"","nonfoil","","","","2015",NA,"","","False","True","","","","","","","","True","","","","","","","English","normal","",NA,"","{3}",3,"Herald's Horn","","","As Herald's Horn enters the battlefield, choose a creature type.\nCreature spells you cast of the chosen type cost {1} less to cast.\nAt the beginning of your upkeep, look at the top card of your library. If it's a creature card of the chosen type, you may reveal it and put it into your hand.","Artifact","","","40K, C17, CLB, CMM, JMP, LCC, LTC, M3C, MOC, PL22, PLST, PZ2","","uncommon","","","","","","{""nonfoil"": [""c4345ca9-4383-54f6-85b0-79381b2b35b8""]}","","","","As Herald's Horn enters the battlefield, choose a creature type.\nCreature spells you cast of the chosen type cost {1} less to cast.\nAt the beginning of your upkeep, look at the top card of your library. If it's a creature card of the chosen type, you may reveal it and put it into your hand.","","Artifact","Artifact","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,"","Legal","Legal","Legal","","","Legal","Legal","Legal","","Legal","","","","","","","","","","Legal","Legal"
"285","1d237770-d605-5369-ad94-28cf9168114b","12","LCI","",NA,"Rares","Racrufi","7633403b-8eb3-4e02-9a81-bb5346552529","","","arena, mtgo, paper","default","black","","W","","W",NA,"",10581,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","","English","normal","",NA,"","{1}{W}",2,"Fabrication Foundry","","","{T}: Add {W}. Spend this mana only to cast an artifact spell or activate an ability of an artifact source.\n{2}{W}, {T}, Exile one or more other artifacts you control with total mana value X: Return target artifact card with mana value X or less from your graveyard to the battlefield. Activate only as a sorcery.","Artifact","","","LCI, PLCI","","rare","","","oval","","","{""foil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00"", ""955c4191-c152-5025-9248-8c9e49fada0a""], ""nonfoil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00""]}","","","","{T}: Add {W}. Spend this mana only to cast an artifact spell or activate an ability of an artifact source.\n{2}{W}, {T}, Exile one or more other artifacts you control with total mana value X: Return target artifact card with mana value X or less from your graveyard to the battlefield. Activate only as a sorcery.","","Artifact","Artifact","adff9ae1-933b-5b2a-a0a6-f19c1cf88cfb","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","","","Legal","Legal","","","Legal","Legal","Legal","Legal"
"286","1d237770-d605-5369-ad94-28cf9168114b","12","LCI","",NA,"Draft Cards","Racrufi","7633403b-8eb3-4e02-9a81-bb5346552529","","","arena, mtgo, paper","default","black","","W","","W",NA,"",10581,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","","English","normal","",NA,"","{1}{W}",2,"Fabrication Foundry","","","{T}: Add {W}. Spend this mana only to cast an artifact spell or activate an ability of an artifact source.\n{2}{W}, {T}, Exile one or more other artifacts you control with total mana value X: Return target artifact card with mana value X or less from your graveyard to the battlefield. Activate only as a sorcery.","Artifact","","","LCI, PLCI","","rare","","","oval","","","{""foil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00"", ""955c4191-c152-5025-9248-8c9e49fada0a""], ""nonfoil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00""]}","","","","{T}: Add {W}. Spend this mana only to cast an artifact spell or activate an ability of an artifact source.\n{2}{W}, {T}, Exile one or more other artifacts you control with total mana value X: Return target artifact card with mana value X or less from your graveyard to the battlefield. Activate only as a sorcery.","","Artifact","Artifact","adff9ae1-933b-5b2a-a0a6-f19c1cf88cfb","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","","","Legal","Legal","","","Legal","Legal","Legal","Legal"
"287","1d398d16-fb10-5ab6-aeb4-a6c862d377bb","327","C21","","","Queen Marchesa","Piotr Dura","aff176e8-1d15-432e-ad1d-207a474decba","","","mtgo, paper","","black","","R, W","","",NA,"",312,0.03,NA,"",NA,"","nonfoil","","","","2015",NA,"","","False","True","","","","","","","","True","","","","","","Scry","English","normal","",NA,"","",0,"Temple of Triumph","","","Temple of Triumph enters the battlefield tapped.\nWhen Temple of Triumph enters the battlefield, scry 1.\n{T}: Add {R} or {W}.","Land","","","C21, CMM, DMC, M20, M21, M3C, MKC, MOC, NCC, ONC, OTC, PIP, PM20, PM21, PRM, THS, WHO","","rare","","","oval","","","{""nonfoil"": [""74a40242-efeb-550a-a7ce-b0fe2d620af8"", ""e44401f9-ab22-57f0-9754-af638f585c9a""]}","","","","Temple of Triumph enters the battlefield tapped.\nWhen Temple of Triumph enters the battlefield, scry 1.\n{T}: Add {R} or {W}.","","Land","Land","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","Legal","","","","Legal","Legal","","","","","Legal","Legal"
"288","1d42fece-0e15-57d8-b675-3f547045be94","132","LCI","",NA,"Draft Cards","Alessandra Pisano","15869690-bf3c-4498-a577-409a6bde5c83","","","arena, mtgo, paper","default","black","","R","","R",NA,"",8637,NA,NA,"",NA,"","nonfoil, foil","","""You surface-dwellers may have forgotten your history, but it has not forgotten you.""\n—Akal Pakal, First Steward of Oteclan","","2015",NA,"","","True","True","","","","","","","","","","","","","","Treasure","English","normal","",NA,"","{1}{R}",2,"Ancestors' Aid","","","Target creature gets +2/+0 and gains first strike until end of turn.\nCreate a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")","Instant","","","LCI","","common","","","","","","{""foil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00"", ""955c4191-c152-5025-9248-8c9e49fada0a""], ""nonfoil"": [""2eed0d45-cdbe-567f-a44a-045f17ecd55a"", ""83d3a4f6-e1f3-5249-b93f-a6e5f27bcf00""]}","","","","Target creature gets +2/+0 and gains first strike until end of turn.\nCreate a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")","","Instant","Instant","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","Legal","","Legal","Legal","Legal","Legal","","","Legal","Legal","Legal","Legal"
